TransactionID,ato_risk_score,recommended_action
3197714,36.32,allow
3270435,20.32,allow
3430292,21.16,allow
3492294,12.67,allow
3536547,9.4,allow
3107025,34.55,allow
3235982,19.15,allow
3235995,5.72,allow
3236001,1.73,allow
3236094,0.8,allow
3268291,0.53,allow
3294063,0.43,allow
3507645,0.39,allow
3551169,0.45,allow
3403798,40.67,allow
3130828,18.05,allow
3235237,5.6,allow
3321336,2.01,allow
3385293,0.97,allow
3469571,0.71,allow
3548878,0.62,allow
3071587,18.69,allow
3191103,9.47,allow
3312417,4.07,allow
3312432,1.67,allow
3432155,0.77,allow
3154097,18.85,allow
3383488,5.97,allow
3395897,2.23,allow
3527676,1.04,allow
3545004,0.72,allow
3552623,0.59,allow
3274978,19.0,allow
3279227,6.69,allow
3284630,2.66,allow
3361835,1.28,allow
3396038,0.87,allow
3442400,0.74,allow
3442419,0.89,allow
3361911,49.62,step_up_auth
3103470,18.35,allow
3121538,5.16,allow
3121555,1.65,allow
3132521,0.82,allow
3322662,0.72,allow
3324778,0.72,allow
3324785,0.83,allow
3324787,0.82,allow
3363678,0.69,allow
3366033,0.67,allow
3366253,0.57,allow
3560329,0.52,allow
3567482,0.48,allow
3577401,0.41,allow
3195196,46.46,step_up_auth
3320668,56.37,step_up_auth
3326386,40.63,allow
3289058,42.24,allow
3402132,46.36,step_up_auth
3004993,20.48,allow
3005104,7.61,allow
3005765,3.07,allow
3015126,2.15,allow
3388600,7.32,allow
3472953,20.06,allow
3105036,19.16,allow
3124406,5.72,allow
3203241,1.67,allow
3214546,0.75,allow
3224701,0.55,allow
3279001,0.46,allow
3297942,0.42,allow
3341766,0.53,allow
3400979,0.55,allow
3485012,0.58,allow
3565478,0.59,allow
2989380,18.59,allow
2992316,18.4,allow
3009961,7.27,allow
3016853,13.1,allow
3019129,14.47,allow
3028601,5.75,allow
3029083,2.18,allow
3047121,1.03,allow
3049595,0.66,allow
3052956,0.53,allow
3060761,0.51,allow
3063378,18.19,allow
3063383,7.92,allow
3063794,4.32,allow
3074056,16.5,allow
3080381,5.0,allow
3090597,2.04,allow
3091620,1.29,allow
3094486,0.93,allow
3099026,8.81,allow
3099163,16.79,allow
3101316,24.86,allow
3106878,34.22,allow
3109386,15.42,allow
3110562,6.74,allow
3110910,3.48,allow
3111982,2.31,allow
3111987,3.47,allow
3121382,3.25,allow
3128225,1.29,allow
3132905,0.68,allow
3133139,0.57,allow
3133172,0.48,allow
3135308,0.56,allow
3137824,0.57,allow
3141470,0.76,allow
3141476,11.18,allow
3141547,20.45,allow
3146146,19.18,allow
3155414,13.09,allow
3155531,3.84,allow
3156216,9.24,allow
3159529,12.37,allow
3162755,16.59,allow
3164255,10.75,allow
3174559,4.93,allow
3182918,8.6,allow
3184695,4.23,allow
3188692,2.17,allow
3193303,7.32,allow
3197906,2.74,allow
3200596,1.53,allow
3208793,1.03,allow
3214061,0.86,allow
3214064,0.86,allow
3214146,0.92,allow
3215025,0.73,allow
3216759,2.26,allow
3223739,2.23,allow
3223797,2.1,allow
3226760,1.79,allow
3230287,1.54,allow
3230304,1.44,allow
3231211,1.37,allow
3235923,1.19,allow
3242787,1.13,allow
3248937,1.13,allow
3248959,0.94,allow
3253750,0.94,allow
3256599,0.97,allow
3260073,1.04,allow
3261381,1.07,allow
3261390,0.9,allow
3263370,0.75,allow
3263395,0.72,allow
3274373,0.71,allow
3274402,0.75,allow
3296490,9.68,allow
3296686,2.23,allow
3303232,0.93,allow
3305567,0.58,allow
3305958,0.46,allow
3305957,0.41,allow
3310965,0.42,allow
3315841,0.46,allow
3316797,0.54,allow
3319951,0.67,allow
3326368,0.88,allow
3326803,1.02,allow
3332267,1.12,allow
3335919,1.12,allow
3339627,1.1,allow
3339694,1.06,allow
3350112,1.01,allow
3352638,0.83,allow
3352736,0.7,allow
3355650,0.61,allow
3357970,0.53,allow
3364745,0.55,allow
3367299,0.54,allow
3368890,0.5,allow
3369363,0.54,allow
3383189,0.59,allow
3390095,0.6,allow
3392238,0.65,allow
3401736,0.81,allow
3405074,0.79,allow
3411962,7.35,allow
3411969,2.81,allow
3412038,1.51,allow
3412756,1.04,allow
3413173,0.84,allow
3415750,0.74,allow
3417434,0.65,allow
3421042,0.66,allow
3421054,0.76,allow
3437918,0.96,allow
3445696,0.88,allow
3452546,0.94,allow
3454431,0.94,allow
3456557,0.86,allow
3477492,0.73,allow
3483081,0.81,allow
3483171,4.44,allow
3484415,2.44,allow
3486540,6.31,allow
3492934,3.42,allow
3495027,1.75,allow
3497833,1.14,allow
3502256,0.83,allow
3505720,0.71,allow
3506930,0.61,allow
3511786,0.59,allow
3523438,0.85,allow
3523638,5.4,allow
3530098,3.35,allow
3532297,2.55,allow
3532300,1.88,allow
3532301,2.24,allow
3532338,2.59,allow
3532342,2.81,allow
3539223,2.95,allow
3539240,8.44,allow
3539268,7.78,allow
3539275,6.03,allow
3565481,4.63,allow
3566973,2.81,allow
3570975,2.44,allow
3143721,19.6,allow
3239987,5.85,allow
3290891,1.91,allow
3385991,0.93,allow
3362537,18.76,allow
3403299,5.95,allow
3185954,19.42,allow
3186038,5.65,allow
3271255,1.62,allow
3527380,0.68,allow
3300610,18.94,allow
3046059,18.75,allow
3117879,5.78,allow
3161367,1.81,allow
3202223,0.88,allow
3245418,0.61,allow
3286848,0.54,allow
3021256,19.06,allow
3300350,5.43,allow
3342767,1.78,allow
3342776,0.9,allow
3462100,0.6,allow
3465514,0.57,allow
3450945,19.95,allow
3455646,5.91,allow
3455665,1.62,allow
3461976,0.67,allow
3465664,0.44,allow
3465680,0.37,allow
3068055,35.94,allow
3081747,42.27,allow
3082731,45.63,step_up_auth
3307908,25.05,allow
3441979,38.16,allow
3038191,31.9,allow
3089080,40.44,allow
3089411,39.32,allow
3378315,32.99,allow
3025167,20.55,allow
3028780,24.52,allow
3034716,31.65,allow
3038567,40.76,allow
3038594,21.89,allow
3045000,15.88,allow
3091534,42.88,allow
3102711,42.44,allow
3153250,59.76,step_up_auth
3193476,64.93,step_up_auth
3261047,62.87,step_up_auth
3286532,57.11,step_up_auth
3514856,41.55,allow
3518314,37.88,allow
3528029,36.43,allow
3556483,63.62,step_up_auth
3310226,34.03,allow
3530877,37.43,allow
3530881,45.14,step_up_auth
3530882,51.91,step_up_auth
3530968,58.37,step_up_auth
3530992,60.26,step_up_auth
3114601,40.32,allow
3170461,43.01,allow
3290610,52.3,step_up_auth
3005954,39.44,allow
3026652,49.24,step_up_auth
3209080,51.61,step_up_auth
3239293,39.94,allow
3333548,28.16,allow
3389418,22.32,allow
3394041,20.5,allow
3449463,22.46,allow
3452930,40.91,allow
3452934,55.64,step_up_auth
3517511,59.39,step_up_auth
3554302,52.16,step_up_auth
3127435,38.94,allow
3499100,30.49,allow
3407146,20.77,allow
3407168,7.45,allow
3411995,2.68,allow
3420195,1.36,allow
3420251,0.95,allow
3420334,0.83,allow
3420342,0.8,allow
3458091,0.79,allow
3468238,0.8,allow
3471707,0.85,allow
3481744,0.92,allow
3469093,21.31,allow
3525636,20.95,allow
3325540,35.12,allow
3362133,26.43,allow
3377292,18.17,allow
3380507,12.98,allow
3380509,56.99,step_up_auth
3380511,72.88,step_up_auth
3380513,77.81,step_up_auth
3005234,34.19,allow
3016297,33.1,allow
3016454,39.12,allow
3017167,43.27,allow
3024295,41.54,allow
3026802,24.27,allow
3032579,31.03,allow
3034830,36.28,allow
3034832,34.62,allow
3034836,34.38,allow
3034841,28.53,allow
3041977,28.67,allow
3045193,53.05,step_up_auth
3051065,72.41,step_up_auth
3052075,60.6,step_up_auth
3054706,75.37,step_up_auth
3071133,78.77,step_up_auth
3081165,79.86,step_up_auth
3085496,77.64,step_up_auth
3090820,66.21,step_up_auth
3099571,29.2,allow
3106697,24.68,allow
3106863,52.63,step_up_auth
3106887,43.91,allow
3119639,38.46,allow
3120361,17.14,allow
3130072,34.56,allow
3134165,15.37,allow
3139355,6.72,allow
3139397,3.85,allow
3146729,3.65,allow
3147808,2.68,allow
3174053,21.15,allow
3193372,7.51,allow
3229852,4.35,allow
3243842,2.66,allow
3288981,5.12,allow
3288982,41.63,allow
3309990,64.83,step_up_auth
3346558,53.14,step_up_auth
3378544,68.65,step_up_auth
3405143,63.55,step_up_auth
3413569,54.52,step_up_auth
3420340,69.01,step_up_auth
3500588,74.76,step_up_auth
3533018,76.92,step_up_auth
3171429,30.58,allow
2994709,19.47,allow
2995953,21.34,allow
3023937,26.78,allow
3034965,43.59,allow
3041890,43.11,allow
3041933,39.08,allow
3067335,37.07,allow
3070992,48.89,step_up_auth
3074820,59.87,step_up_auth
3074838,62.85,step_up_auth
3075161,62.23,step_up_auth
3081100,53.25,step_up_auth
3083513,52.52,step_up_auth
3083641,60.11,step_up_auth
3084288,55.06,step_up_auth
3085647,49.09,step_up_auth
3090596,42.78,allow
3109426,40.47,allow
3136358,38.62,allow
3137336,35.35,allow
3143761,36.0,allow
3144258,32.94,allow
3172337,34.89,allow
3192023,39.15,allow
3192026,55.59,step_up_auth
3196736,50.3,step_up_auth
3196744,72.13,step_up_auth
3196757,71.82,step_up_auth
3231104,79.36,step_up_auth
3268899,70.6,step_up_auth
3271854,63.58,step_up_auth
3279521,52.71,step_up_auth
3303867,45.64,step_up_auth
3323402,41.45,allow
3325953,37.94,allow
3342915,41.45,allow
3346769,42.84,allow
3360314,44.27,allow
3432524,52.37,step_up_auth
3433243,43.66,allow
3436832,53.1,step_up_auth
3470237,61.07,step_up_auth
3493568,51.8,step_up_auth
3524170,47.13,step_up_auth
3545037,40.8,allow
3552169,43.96,allow
3556430,45.85,step_up_auth
3557916,34.3,allow
3562044,28.88,allow
3562074,25.23,allow
3562094,51.36,step_up_auth
3548631,40.32,allow
3439493,33.91,allow
3076598,19.32,allow
3080194,20.12,allow
3209790,55.51,step_up_auth
3243783,50.48,step_up_auth
3274068,18.42,allow
3455490,18.55,allow
3483686,5.39,allow
3537855,1.96,allow
3537909,1.0,allow
3106118,18.59,allow
3109817,6.09,allow
3133519,1.99,allow
3167653,0.98,allow
3209500,0.73,allow
3251915,0.71,allow
3314460,0.69,allow
3323711,0.81,allow
3345049,0.8,allow
3360534,0.76,allow
3419032,0.75,allow
3437825,0.78,allow
3005549,18.53,allow
3006729,5.24,allow
3040158,1.91,allow
3129742,1.04,allow
3133557,0.86,allow
3225381,1.03,allow
3289752,1.25,allow
3324418,1.39,allow
3395523,1.45,allow
3403499,1.42,allow
3403570,1.35,allow
3422759,1.83,allow
3433311,1.71,allow
3450540,1.38,allow
3487421,1.23,allow
3504264,1.11,allow
3509740,1.02,allow
3401779,38.52,allow
3549899,27.62,allow
3547645,18.71,allow
3140865,34.69,allow
3181703,19.01,allow
3176682,18.42,allow
3202428,5.68,allow
3212904,2.13,allow
3240618,1.13,allow
3260567,0.8,allow
3350036,0.77,allow
3365641,0.73,allow
3375562,0.77,allow
3384931,0.86,allow
3405820,1.5,allow
3461749,1.43,allow
3476645,1.59,allow
3530441,1.4,allow
3549058,1.21,allow
3571735,0.9,allow
3497641,34.59,allow
3171327,19.23,allow
3217959,5.25,allow
3309875,1.67,allow
3568783,0.87,allow
3569218,0.73,allow
3079849,45.29,step_up_auth
3011417,39.51,allow
3011418,46.97,step_up_auth
3011459,56.01,step_up_auth
3174518,35.03,allow
3176342,30.19,allow
3176346,40.78,allow
3176353,54.01,step_up_auth
3023259,18.88,allow
3308332,5.54,allow
3466571,15.66,allow
3010909,19.28,allow
3085154,5.4,allow
3096692,1.61,allow
3101185,16.09,allow
3134189,18.73,allow
3157822,11.12,allow
3255820,6.34,allow
3452082,4.07,allow
3465767,25.93,allow
3470039,17.01,allow
3470041,12.59,allow
3544295,8.14,allow
3569719,4.8,allow
3569743,1.0,allow
3569752,0.44,allow
3356507,33.58,allow
3090451,29.95,allow
3316079,40.88,allow
3441446,18.84,allow
3494196,5.96,allow
3038854,36.56,allow
3106009,21.48,allow
3142770,7.57,allow
3215371,2.45,allow
3244293,1.16,allow
3271379,0.76,allow
3272106,0.63,allow
3283652,0.62,allow
3316045,11.38,allow
3352678,5.45,allow
3365017,2.33,allow
3371341,1.42,allow
3386459,1.0,allow
3414573,1.46,allow
3481189,2.03,allow
3499876,1.67,allow
3570207,1.34,allow
3466488,33.2,allow
3183539,44.1,allow
3341732,57.92,step_up_auth
3347420,69.74,step_up_auth
3359798,74.52,step_up_auth
3368032,78.24,step_up_auth
3383389,79.97,step_up_auth
3389206,81.59,step_up_auth
3401749,82.28,step_up_auth
3426903,82.27,step_up_auth
3427706,82.0,step_up_auth
3550580,75.35,step_up_auth
3015529,18.85,allow
3173551,5.08,allow
3396787,1.77,allow
3071446,19.03,allow
3232679,5.4,allow
3261966,2.0,allow
3284803,0.96,allow
3344650,0.69,allow
3412327,0.55,allow
3519426,0.54,allow
3032120,18.66,allow
3032967,5.21,allow
3033475,1.7,allow
3054475,0.94,allow
3059653,0.77,allow
3098522,1.53,allow
3135670,34.0,allow
3164778,14.91,allow
3171854,6.38,allow
3176284,3.49,allow
3188748,3.19,allow
3201050,2.38,allow
3201056,19.54,allow
3212012,19.22,allow
3214822,5.9,allow
3216973,1.9,allow
3221658,0.71,allow
3240545,0.45,allow
3250846,0.36,allow
3268735,1.25,allow
3292908,0.71,allow
3308799,0.6,allow
3308824,0.71,allow
3308901,0.93,allow
3326359,1.08,allow
3385548,1.01,allow
3422231,29.02,allow
3441381,41.49,allow
3447013,31.43,allow
3451370,14.19,allow
3452840,5.05,allow
3504304,2.3,allow
3509786,1.45,allow
3513267,8.18,allow
3513711,5.01,allow
3535445,3.82,allow
3535658,2.01,allow
3570322,1.54,allow
3023732,18.66,allow
3069668,5.35,allow
3082273,13.36,allow
3097466,16.01,allow
3099951,18.52,allow
3101488,25.15,allow
3105182,18.0,allow
3132543,12.83,allow
3174131,10.65,allow
3185220,10.71,allow
3185423,9.25,allow
3218964,7.48,allow
3261454,5.42,allow
3269448,3.29,allow
3302729,1.22,allow
3310342,0.86,allow
3325967,0.86,allow
3327275,0.85,allow
3332188,6.24,allow
3351343,2.95,allow
3394404,1.72,allow
3402977,1.47,allow
3421798,1.62,allow
3424238,1.37,allow
3426158,1.19,allow
3430492,1.43,allow
3449099,1.44,allow
3462718,1.15,allow
3463664,0.7,allow
3465694,0.59,allow
3469172,0.53,allow
3492645,0.84,allow
3504865,0.79,allow
3507814,0.83,allow
3523820,0.66,allow
3528368,5.67,allow
3528746,2.49,allow
3535706,1.55,allow
3536976,1.32,allow
3539613,0.96,allow
3539642,0.9,allow
3540164,0.92,allow
3547941,0.71,allow
3127372,37.02,allow
3149601,24.16,allow
3202894,11.02,allow
3255773,19.82,allow
3261414,15.08,allow
3397977,11.4,allow
3544675,9.89,allow
3046216,20.72,allow
3176664,24.37,allow
3239327,14.36,allow
3056565,27.22,allow
3064066,18.42,allow
3068520,14.43,allow
3068981,8.23,allow
3084451,18.85,allow
3094713,13.0,allow
3102147,7.92,allow
3124480,16.73,allow
3149013,11.07,allow
3165202,5.74,allow
3174079,3.95,allow
3192651,2.07,allow
3202175,10.7,allow
3212670,5.34,allow
3220232,2.96,allow
3235840,14.87,allow
3244776,6.57,allow
3245549,3.24,allow
3256213,3.19,allow
3319068,9.5,allow
3385747,4.62,allow
3511913,2.74,allow
3073974,18.67,allow
3189142,5.08,allow
3235665,1.68,allow
3240232,0.96,allow
3271629,0.79,allow
3323899,0.83,allow
3435723,0.94,allow
3435725,1.4,allow
3449684,1.78,allow
3504144,1.82,allow
2988256,18.64,allow
2988301,5.29,allow
2988510,1.64,allow
2989169,0.81,allow
2991186,0.98,allow
2991578,0.67,allow
2991941,0.44,allow
2992524,0.36,allow
2993419,0.33,allow
2993943,0.36,allow
2998285,0.42,allow
3006239,0.53,allow
3007667,9.78,allow
3009838,6.01,allow
3010069,5.7,allow
3010771,3.66,allow
3012020,2.88,allow
3012098,2.44,allow
3012240,2.48,allow
3013123,2.37,allow
3013567,2.12,allow
3013739,1.77,allow
3014287,1.17,allow
3014435,1.22,allow
3015343,1.28,allow
3016068,1.22,allow
3017241,2.38,allow
3019533,2.54,allow
3019909,9.28,allow
3020310,24.07,allow
3020345,32.59,allow
3020903,17.21,allow
3021156,8.92,allow
3021833,9.5,allow
3022092,4.23,allow
3022207,10.59,allow
3023279,5.65,allow
3023286,4.56,allow
3023337,5.31,allow
3025670,6.19,allow
3027722,4.46,allow
3028353,4.07,allow
3028673,6.85,allow
3029175,3.6,allow
3029683,3.02,allow
3030682,1.23,allow
3032720,12.5,allow
3033199,7.01,allow
3033459,5.63,allow
3035484,4.16,allow
3035634,4.81,allow
3036161,33.65,allow
3038010,16.04,allow
3039490,8.72,allow
3040683,5.29,allow
3041646,7.45,allow
3041899,8.86,allow
3042381,19.63,allow
3045337,18.09,allow
3045941,9.82,allow
3046089,6.62,allow
3046891,3.79,allow
3047578,3.49,allow
3047657,3.68,allow
3047704,4.07,allow
3047731,3.61,allow
3049108,2.63,allow
3051318,29.88,allow
3051402,13.41,allow
3051667,8.81,allow
3054022,12.56,allow
3056672,10.1,allow
3056910,7.44,allow
3057688,5.88,allow
3058530,4.69,allow
3059135,3.99,allow
3060293,13.67,allow
3062614,46.46,step_up_auth
3064808,26.68,allow
3065153,11.58,allow
3065567,11.74,allow
3069625,9.41,allow
3069990,8.5,allow
3070176,11.71,allow
3070986,9.28,allow
3071840,7.48,allow
3072446,5.53,allow
3072547,2.82,allow
3072589,2.44,allow
3073206,2.07,allow
3073800,13.64,allow
3074157,7.04,allow
3074173,4.04,allow
3074459,2.73,allow
3076120,2.04,allow
3079430,23.77,allow
3081397,13.52,allow
3081707,52.72,step_up_auth
3082468,44.5,allow
3082668,34.04,allow
3084105,14.93,allow
3085938,5.65,allow
3086853,2.61,allow
3088891,21.35,allow
3088963,11.26,allow
3088974,14.38,allow
3090104,14.4,allow
3092290,7.76,allow
3092394,7.83,allow
3092737,11.03,allow
3093979,26.68,allow
3094373,17.67,allow
3094556,13.37,allow
3094860,9.27,allow
3095402,7.88,allow
3096550,33.54,allow
3096554,21.54,allow
3097378,17.27,allow
3097888,29.91,allow
3097966,20.95,allow
3097972,58.2,step_up_auth
3098318,68.51,step_up_auth
3098362,68.99,step_up_auth
3099292,65.99,step_up_auth
3099477,58.21,step_up_auth
3099484,62.57,step_up_auth
3099911,57.02,step_up_auth
3100375,50.25,step_up_auth
3100420,46.2,step_up_auth
3101343,29.4,allow
3102010,45.71,step_up_auth
3103198,38.81,allow
3104258,35.08,allow
3104261,58.2,step_up_auth
3104262,68.65,step_up_auth
3104264,68.97,step_up_auth
3104542,70.66,step_up_auth
3104545,71.25,step_up_auth
3106174,68.6,step_up_auth
3106486,65.71,step_up_auth
3106558,60.78,step_up_auth
3106565,60.02,step_up_auth
3107890,57.33,step_up_auth
3108268,55.97,step_up_auth
3109232,59.26,step_up_auth
3110346,60.55,step_up_auth
3111432,60.56,step_up_auth
3111949,56.02,step_up_auth
3112772,49.75,step_up_auth
3113105,37.79,allow
3114183,24.27,allow
3114193,15.11,allow
3115303,9.59,allow
3115455,27.95,allow
3116246,42.62,allow
3116504,26.08,allow
3116769,14.74,allow
3116777,65.77,step_up_auth
3117507,77.43,step_up_auth
3119114,71.25,step_up_auth
3119164,66.93,step_up_auth
3122055,61.73,step_up_auth
3122981,55.28,step_up_auth
3123430,45.09,step_up_auth
3123439,34.41,allow
3123857,25.57,allow
3124553,15.35,allow
3126413,7.25,allow
3127090,1.73,allow
3128052,1.49,allow
3128090,1.44,allow
3128996,2.25,allow
3129133,19.01,allow
3131716,39.21,allow
3134565,15.36,allow
3134856,6.46,allow
3137529,3.78,allow
3137643,3.68,allow
3139297,3.45,allow
3140012,3.2,allow
3140762,3.12,allow
3142826,3.24,allow
3144409,3.12,allow
3144951,1.52,allow
3144979,1.49,allow
3145977,1.4,allow
3146215,1.44,allow
3148092,1.5,allow
3148325,1.37,allow
3148356,4.12,allow
3148955,2.59,allow
3149794,1.9,allow
3150038,1.7,allow
3150892,1.74,allow
3150940,1.65,allow
3151931,1.63,allow
3152682,1.61,allow
3153082,1.56,allow
3153826,1.79,allow
3153838,1.55,allow
3154003,1.51,allow
3154018,1.4,allow
3154026,5.24,allow
3154704,14.4,allow
3154879,10.0,allow
3155518,5.89,allow
3155718,45.75,step_up_auth
3156581,30.69,allow
3156834,23.05,allow
3157026,18.85,allow
3157468,14.96,allow
3160337,12.63,allow
3161846,10.22,allow
3161866,7.59,allow
3162165,6.56,allow
3162179,5.66,allow
3162927,1.64,allow
3163020,1.53,allow
3164057,1.52,allow
3164182,1.51,allow
3165533,1.51,allow
3165818,1.4,allow
3166019,1.36,allow
3167441,1.25,allow
3167476,1.39,allow
3167564,1.66,allow
3167930,1.67,allow
3169911,1.57,allow
3172258,1.58,allow
3172791,1.49,allow
3173875,1.49,allow
3173919,1.4,allow
3174241,1.29,allow
3174448,1.18,allow
3179672,1.18,allow
3179974,1.24,allow
3180185,1.1,allow
3181298,1.13,allow
3181472,1.1,allow
3182698,1.11,allow
3183972,1.41,allow
3184236,1.95,allow
3184535,2.36,allow
3186307,17.67,allow
3187728,9.5,allow
3188517,5.99,allow
3188525,4.08,allow
3188928,3.44,allow
3189133,3.08,allow
3189551,28.87,allow
3190055,13.76,allow
3191226,6.33,allow
3192386,3.47,allow
3192498,1.44,allow
3192736,1.18,allow
3193839,1.13,allow
3194088,8.92,allow
3196566,4.88,allow
3196649,3.8,allow
3203496,3.82,allow
3204601,3.07,allow
3205509,3.16,allow
3206791,3.04,allow
3207896,2.97,allow
3211067,2.94,allow
3211873,3.25,allow
3212793,1.87,allow
3213232,1.69,allow
3214268,1.53,allow
3215065,1.32,allow
3215994,1.28,allow
3218493,1.24,allow
3218803,1.25,allow
3219467,1.39,allow
3220516,1.55,allow
3223240,1.92,allow
3223510,2.18,allow
3226881,2.42,allow
3227285,2.33,allow
3228320,2.29,allow
3229639,2.24,allow
3230381,2.2,allow
3230620,2.2,allow
3230856,2.34,allow
3232031,2.41,allow
3235864,2.41,allow
3238078,2.42,allow
3238364,2.14,allow
3239225,3.2,allow
3239271,4.6,allow
3241360,3.44,allow
3241614,2.63,allow
3242348,2.23,allow
3243463,2.01,allow
3243883,1.57,allow
3244339,1.38,allow
3244956,1.34,allow
3245974,53.55,step_up_auth
3246147,33.09,allow
3246170,21.96,allow
3248509,13.86,allow
3249757,11.12,allow
3250258,37.13,allow
3250750,25.68,allow
3252267,18.28,allow
3258629,12.44,allow
3259425,9.16,allow
3260882,4.24,allow
3261256,3.82,allow
3261867,4.46,allow
3261886,3.6,allow
3262312,2.98,allow
3262655,1.36,allow
3262749,1.34,allow
3263366,28.98,allow
3263923,45.13,step_up_auth
3264303,20.51,allow
3264335,10.0,allow
3265474,5.8,allow
3265601,12.1,allow
3265702,7.15,allow
3266781,5.3,allow
3268377,4.53,allow
3268610,3.9,allow
3268825,55.79,step_up_auth
3268951,49.06,step_up_auth
3268971,40.55,allow
3269779,27.54,allow
3269826,18.41,allow
3271336,12.93,allow
3271421,8.38,allow
3272391,5.74,allow
3273188,4.08,allow
3273620,9.73,allow
3273981,7.22,allow
3275722,5.14,allow
3275862,3.38,allow
3276480,2.56,allow
3277203,2.51,allow
3277248,2.62,allow
3278246,2.46,allow
3278253,17.51,allow
3278807,10.98,allow
3280214,5.97,allow
3280253,4.78,allow
3280406,4.05,allow
3280833,4.09,allow
3281774,4.25,allow
3285610,3.87,allow
3286448,3.74,allow
3286744,3.87,allow
3287253,2.59,allow
3287531,2.67,allow
3289171,2.27,allow
3289790,2.17,allow
3289830,2.1,allow
3290884,2.06,allow
3291367,1.73,allow
3293049,1.69,allow
3294048,2.02,allow
3294356,1.92,allow
3294826,2.4,allow
3295331,4.11,allow
3295671,3.67,allow
3297094,3.34,allow
3297118,2.48,allow
3298405,1.95,allow
3298420,1.96,allow
3298502,4.39,allow
3299491,4.16,allow
3302175,4.12,allow
3302446,3.74,allow
3305757,3.55,allow
3306633,3.45,allow
3308977,3.3,allow
3309140,33.62,allow
3309929,15.87,allow
3310075,6.79,allow
3310085,3.64,allow
3311556,2.21,allow
3312524,1.81,allow
3313687,1.76,allow
3314147,1.44,allow
3316167,1.41,allow
3318731,1.57,allow
3319204,2.1,allow
3321909,2.17,allow
3323057,2.32,allow
3325124,2.46,allow
3325702,2.0,allow
3326120,1.94,allow
3327822,1.84,allow
3328128,26.51,allow
3328577,13.72,allow
3328775,7.44,allow
3328844,5.02,allow
3329058,3.98,allow
3330638,29.96,allow
3331271,14.66,allow
3331333,7.3,allow
3332642,4.19,allow
3333125,2.87,allow
3333406,1.88,allow
3334248,1.76,allow
3336128,1.78,allow
3337350,1.87,allow
3337374,2.28,allow
3338464,2.58,allow
3338958,2.33,allow
3339650,2.35,allow
3339719,2.47,allow
3343980,3.19,allow
3344031,3.06,allow
3344356,2.42,allow
3346273,2.17,allow
3347542,2.19,allow
3348418,1.97,allow
3349764,1.88,allow
3352954,1.65,allow
3353150,1.45,allow
3354703,1.3,allow
3354993,1.48,allow
3355028,1.57,allow
3355109,1.85,allow
3355148,2.11,allow
3355681,2.29,allow
3356622,2.1,allow
3356975,2.08,allow
3356979,2.17,allow
3357215,2.19,allow
3358061,2.59,allow
3359080,4.79,allow
3359083,3.46,allow
3362285,2.56,allow
3362426,2.25,allow
3363067,2.09,allow
3363140,2.28,allow
3364834,5.07,allow
3367678,4.71,allow
3368676,3.76,allow
3369199,3.21,allow
3370069,6.66,allow
3371185,3.7,allow
3371347,1.98,allow
3371418,1.25,allow
3371438,0.94,allow
3371562,0.85,allow
3372033,0.93,allow
3373007,1.12,allow
3373345,1.43,allow
3374346,1.36,allow
3374554,1.91,allow
3375826,1.94,allow
3376293,2.11,allow
3376796,2.24,allow
3378203,1.89,allow
3379707,1.91,allow
3379772,2.11,allow
3379903,1.82,allow
3380621,1.62,allow
3381052,1.76,allow
3381843,1.87,allow
3382338,2.02,allow
3383706,2.18,allow
3384645,2.1,allow
3386208,2.3,allow
3386995,2.32,allow
3387579,2.35,allow
3387952,2.46,allow
3392096,2.57,allow
3394478,2.46,allow
3396615,2.06,allow
3397242,2.26,allow
3398548,5.48,allow
3399399,41.52,allow
3399416,19.1,allow
3399422,8.71,allow
3399742,4.41,allow
3399786,2.62,allow
3400449,1.86,allow
3403363,1.62,allow
3403385,1.54,allow
3405632,1.61,allow
3406232,1.5,allow
3406295,2.26,allow
3406300,2.37,allow
3406917,2.43,allow
3407826,3.5,allow
3408459,3.5,allow
3408462,3.54,allow
3409219,3.44,allow
3409509,3.48,allow
3410275,3.51,allow
3412349,3.54,allow
3413080,3.16,allow
3415738,3.02,allow
3415766,2.65,allow
3416843,2.16,allow
3417165,2.2,allow
3417294,2.22,allow
3417385,2.32,allow
3417721,2.41,allow
3421323,12.03,allow
3422457,6.15,allow
3424960,4.41,allow
3427238,3.26,allow
3428316,2.6,allow
3429819,2.58,allow
3431114,2.26,allow
3431421,2.29,allow
3432137,2.67,allow
3434349,3.1,allow
3436020,2.65,allow
3438002,2.45,allow
3438972,1.93,allow
3439333,1.93,allow
3439353,1.95,allow
3440100,1.96,allow
3440497,2.58,allow
3442437,2.34,allow
3444469,2.48,allow
3444518,2.35,allow
3445475,7.55,allow
3447114,3.62,allow
3447844,2.57,allow
3448375,2.04,allow
3448687,1.48,allow
3448936,1.36,allow
3449412,1.4,allow
3449790,1.88,allow
3449907,2.42,allow
3449929,2.6,allow
3449934,2.64,allow
3450044,2.56,allow
3450239,2.97,allow
3450300,3.54,allow
3455214,20.78,allow
3455506,10.57,allow
3456817,6.96,allow
3456828,4.56,allow
3457423,3.2,allow
3457639,2.69,allow
3457729,2.81,allow
3457968,3.59,allow
3459367,3.31,allow
3465171,2.51,allow
3467293,21.36,allow
3467299,8.94,allow
